id,stockcardid,reasonid,occurreddate,processeddate,quantity,userid,origineventid
e300f181-7541-4a04-838c-4a6ea2e275e6,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,b7e99f5b-af04-433d-9c30-d4f90c60c47b,2017-09-17,2017-09-12T05:30:00Z,6,137120b3-01df-4a6f-91dd-cf6e64afd31b,ad837d5d-e703-41ab-9a37-dbffc9209f0d
394d20bf-2d55-40da-8f34-2023976b34d6,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,3e7940db-49a5-492f-a4eb-75acb981dd2b,2017-09-17,2017-10-17T07:51:00Z,7,faf782cc-6afd-4c36-a9ae-aaee3c6c316d,5eda2982-678a-4b7b-b5d2-cd58d8b18075
7cca88eb-10f2-49fa-a772-875c1da195c2,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-18,2017-10-02T16:24:00Z,9,89b233df-dd13-4150-8b90-c5f5cf8d41e8,ad837d5d-e703-41ab-9a37-dbffc9209f0d
7d3c518c-2204-4d4c-b4de-2855808a8b32,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-18,2017-11-29T04:26:00Z,6,21441ccc-f4b2-4ba2-9162-c7fc90fe73c0,ad837d5d-e703-41ab-9a37-dbffc9209f0d
f2d67d16-0822-4365-9756-64845362f2e9,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-19,2017-09-03T14:45:00Z,4,c8ce2de8-ebe9-4095-8605-f1b17afd57ac,5eda2982-678a-4b7b-b5d2-cd58d8b18075
7d4a5f9e-3e67-439a-9a57-d1a8cac29678,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-19,2017-11-21T02:51:00Z,7,895e4205-73ec-42a3-806e-baf8acba8b26,5eda2982-678a-4b7b-b5d2-cd58d8b18075
8e7a0be7-e6cc-4e39-a044-a52166ea40eb,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-20,2017-09-30T06:31:00Z,6,976c0d2a-14ed-4bb2-92fe-f8164e5b48c0,ad837d5d-e703-41ab-9a37-dbffc9209f0d
8c739578-5717-4078-90ac-843152f6c374,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,30f6002d-a78d-44db-b2b9-46e76795a188,2017-09-20,2017-10-04T12:29:00Z,1,ecd73a1b-d1e9-4147-9159-6ee6498431ce,ad837d5d-e703-41ab-9a37-dbffc9209f0d
24580740-34f5-4178-966b-ea44a5ac9802,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-20,2017-11-06T22:53:00Z,2,679bcd3c-21aa-4b51-b788-cc6e0669a978,5eda2982-678a-4b7b-b5d2-cd58d8b18075
994bc75c-6ca5-4484-9484-e6fcab4a0d10,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-20,2017-11-08T23:10:00Z,7,c9c5700c-edf2-4576-a377-a89f8cb51f53,ad837d5d-e703-41ab-9a37-dbffc9209f0d
4cce5c73-bfc6-442c-a932-744ee2c01f88,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,279d55bd-42e3-438c-a63d-9c021b185dae,2017-09-21,2017-10-31T08:31:00Z,7,d7decf47-ef1b-42a7-9a0c-56825bf97308,5eda2982-678a-4b7b-b5d2-cd58d8b18075
7fbcacbc-049f-405d-b1b7-3df4f0a3d43f,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,5b09202e-b8a7-4f77-9e0e-8156f8efc613,2017-09-21,2017-11-13T02:30:00Z,5,4a85b805-1ceb-49f3-aacf-0e2a76901fa2,5eda2982-678a-4b7b-b5d2-cd58d8b18075
09f1c780-6079-4a3b-8779-2714450d9183,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-23,2017-11-08T18:56:00Z,10,dd16c7f0-4efe-4c30-a0d9-c2b82908d187,ad837d5d-e703-41ab-9a37-dbffc9209f0d
3b74a959-0927-4fca-b907-df757736293d,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-25,2017-09-01T08:42:00Z,10,4761e437-7ac0-4a0d-bfb3-9d69241590b5,ad837d5d-e703-41ab-9a37-dbffc9209f0d
22843c3d-05e7-4453-bdc8-d80bf54cc9f4,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-25,2017-09-30T19:46:00Z,7,d44627b2-5e91-4ed1-b0e9-22533d61076c,5eda2982-678a-4b7b-b5d2-cd58d8b18075
cf7305c4-2b77-4e63-8e85-7a67fdf83ee5,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-26,2017-09-07T17:26:00Z,1,402e14be-abc1-4f26-8d6f-f55b09285a39,5eda2982-678a-4b7b-b5d2-cd58d8b18075
bd1a1138-5db0-4180-8e2f-8acfd9398b77,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-26,2017-10-03T02:12:00Z,5,d51f3638-6b39-48dc-b794-f9b4a5c79256,ad837d5d-e703-41ab-9a37-dbffc9209f0d
f77ed051-c400-4db1-bb1e-e62844a74d2c,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-27,2017-09-22T09:29:00Z,8,16896cdc-6ef5-42d6-8765-dfeeb469fa54,5eda2982-678a-4b7b-b5d2-cd58d8b18075
4e0f82fb-163d-4f91-bd75-a2c9ab6f7159,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-27,2017-10-12T16:52:00Z,5,5d8ef51d-d243-443e-ba05-e016f525846a,ad837d5d-e703-41ab-9a37-dbffc9209f0d
e963b872-c148-4622-8e05-03d3e2520fea,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,3e7940db-49a5-492f-a4eb-75acb981dd2b,2017-09-28,2017-09-30T21:45:00Z,2,f7293027-faa7-44e7-a1f5-1dc9d363eaba,5eda2982-678a-4b7b-b5d2-cd58d8b18075
31ff06d0-c57c-4ba3-8787-e42aa0000cc7,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,5b09202e-b8a7-4f77-9e0e-8156f8efc613,2017-09-28,2017-11-04T01:23:00Z,9,3c07312c-0b6b-4a3a-b99e-34bc9a22f5e9,5eda2982-678a-4b7b-b5d2-cd58d8b18075
c1c9590f-b8ea-4fe5-b2cb-00623e753f64,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,09e1d05d-f736-4834-9346-c27196a99eae,2017-09-29,2017-09-26T15:24:00Z,1,6f47122e-374c-487e-b02b-5e680e4ba301,5eda2982-678a-4b7b-b5d2-cd58d8b18075
0a12f0e0-bf87-422c-a6e3-0c1fe3788a5d,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-03,2017-10-16T01:53:00Z,8,69f62272-258f-4ff0-9216-6580253f65cb,ad837d5d-e703-41ab-9a37-dbffc9209f0d
a4535b3d-6842-4c3e-a510-011682b5c022,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-04,2017-09-23T19:34:00Z,10,63ebf408-d33f-43d8-bce6-1a08fe40b6cd,ad837d5d-e703-41ab-9a37-dbffc9209f0d
f7a288fa-c196-4f64-9c67-36148b13f9c5,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-04,2017-11-19T20:32:00Z,3,40263d9e-2713-4298-acdb-4990ce7428ce,5eda2982-678a-4b7b-b5d2-cd58d8b18075
87c95b2c-a880-4f2c-b677-d588c152db54,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-04,2017-11-27T00:24:00Z,3,976c0d2a-14ed-4bb2-92fe-f8164e5b48c0,ad837d5d-e703-41ab-9a37-dbffc9209f0d
6813d92e-92d1-42b6-ac88-218a9712d5dc,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-05,2017-10-16T23:51:00Z,8,04a542a1-5e13-43e3-a409-38f93c3e72e6,ad837d5d-e703-41ab-9a37-dbffc9209f0d
d589dd44-0627-48ba-9bab-5824fb8b5e84,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-07,2017-09-25T04:57:00Z,3,91169f3d-7e57-4e61-a12d-6a3c57c68d87,5eda2982-678a-4b7b-b5d2-cd58d8b18075
4501c029-280b-4ae7-ab97-87d58dad9d4a,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-08,2017-10-11T15:24:00Z,8,f3d901db-28fc-411d-b6fa-b02d510bccbd,5eda2982-678a-4b7b-b5d2-cd58d8b18075
e5286b50-5a4b-40be-b9c1-6d2dd5369158,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-08,2017-11-08T20:09:00Z,10,5a5f5569-fb76-4ab7-bf5a-8476bd309e41,ad837d5d-e703-41ab-9a37-dbffc9209f0d
906989c0-fc75-47ae-bdf2-0ea6b503dee7,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,3e7940db-49a5-492f-a4eb-75acb981dd2b,2017-10-08,2017-11-12T21:43:00Z,1,976c0d2a-14ed-4bb2-92fe-f8164e5b48c0,5eda2982-678a-4b7b-b5d2-cd58d8b18075
a19bb0fd-a33a-455b-8d9e-0e9b7fb9f174,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-08,2017-11-25T00:41:00Z,9,7fda9065-14c2-49d7-b81e-addf16d2764e,ad837d5d-e703-41ab-9a37-dbffc9209f0d
f79321a1-92bc-4b59-98d5-d8fbdfbabaaf,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,30f6002d-a78d-44db-b2b9-46e76795a188,2017-10-10,2017-10-08T23:43:00Z,1,f66f807e-384d-4d22-93da-066246ff65ea,5eda2982-678a-4b7b-b5d2-cd58d8b18075
afdd72c2-6c25-4505-b98e-6d890babecad,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-12,2017-10-22T19:40:00Z,10,dfe7752a-6eb3-4ec4-88b5-487ea09d96d2,ad837d5d-e703-41ab-9a37-dbffc9209f0d
205b7db9-933a-459f-aed4-249c1adf760a,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,09e1d05d-f736-4834-9346-c27196a99eae,2017-10-12,2017-10-23T09:41:00Z,7,89b233df-dd13-4150-8b90-c5f5cf8d41e8,5eda2982-678a-4b7b-b5d2-cd58d8b18075
273abca1-89da-4e63-9e13-643553aa1fca,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,279d55bd-42e3-438c-a63d-9c021b185dae,2017-10-14,2017-09-10T07:24:00Z,7,de22d1fe-ee62-49d9-9117-8428c6c7ebe4,ad837d5d-e703-41ab-9a37-dbffc9209f0d
e344d871-8607-43ac-b0a8-10d838d4bd5e,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-14,2017-10-10T22:01:00Z,5,ba5f7ace-d9ca-4bba-a0e1-a5ffb9e9c2ca,ad837d5d-e703-41ab-9a37-dbffc9209f0d
47c2fd33-1aa7-441f-b326-d771134e85a3,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,30f6002d-a78d-44db-b2b9-46e76795a188,2017-10-14,2017-10-17T21:05:00Z,10,3be59039-b62e-4644-8ad5-f7d0aa633dc0,5eda2982-678a-4b7b-b5d2-cd58d8b18075
d0775256-7601-48e9-b5ac-4959a3cbab4a,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,6f8d0431-6ec5-4280-9019-c6024b168b23,2017-10-14,2017-10-31T12:35:00Z,6,4e6ae4ba-d90e-4d0e-8ae0-322d2f78f3cc,5eda2982-678a-4b7b-b5d2-cd58d8b18075
f973b405-94dc-47a3-a65b-28ff1bb5d4de,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-15,2017-09-10T07:44:00Z,3,ba5f7ace-d9ca-4bba-a0e1-a5ffb9e9c2ca,5eda2982-678a-4b7b-b5d2-cd58d8b18075
6e7704f3-fccd-45a9-b4b3-a96769d6d8d9,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,c1fc3cf3-da18-44b0-a220-77c985202e06,2017-10-15,2017-10-06T15:51:00Z,6,a8a7b865-f30b-485f-b141-5de6fbec2b8a,5eda2982-678a-4b7b-b5d2-cd58d8b18075
743404e7-acad-474e-becd-a10a29664701,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-15,2017-10-07T07:03:00Z,6,4129ff53-3d79-43b8-b298-c6df10690b92,5eda2982-678a-4b7b-b5d2-cd58d8b18075
2c2d7408-1c00-417a-ba67-0e45b87a2b0c,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-15,2017-11-24T12:52:00Z,10,d3ad79c7-f03a-417a-8941-bfbedd2325bf,5eda2982-678a-4b7b-b5d2-cd58d8b18075
a2f2e0b2-f5b1-488e-88fc-52261f041ce9,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-15,2017-11-28T09:11:00Z,2,16db931c-fea1-4483-8bd4-1085c694b6c8,ad837d5d-e703-41ab-9a37-dbffc9209f0d
d6309dff-01c3-4387-8851-45f4386a9d4a,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-16,2017-11-02T08:55:00Z,7,31fc244c-3a8a-45d0-89b5-401bfae1a4ee,ad837d5d-e703-41ab-9a37-dbffc9209f0d
069587ea-fd64-4736-b0cc-661090ddf7aa,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-18,2017-09-24T09:07:00Z,3,481bbd9a-644a-4fce-8d34-d09c191c67ab,5eda2982-678a-4b7b-b5d2-cd58d8b18075
fbddf1d0-843f-473d-9729-c928775ad18b,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,c1fc3cf3-da18-44b0-a220-77c985202e06,2017-10-18,2017-10-15T07:53:00Z,6,3e855118-35d5-448b-97b8-db44cc03d3ed,ad837d5d-e703-41ab-9a37-dbffc9209f0d
164c2ef8-5706-4157-98dc-91c79275ad7b,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-18,2017-10-30T07:58:00Z,4,1a7d740a-8c20-4c38-a3bb-1e2af0bb5954,5eda2982-678a-4b7b-b5d2-cd58d8b18075
4bce406b-3931-46af-829c-95353c2582c9,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-19,2017-09-14T23:17:00Z,6,004fccf1-63ea-4cac-8dff-db414d372b12,5eda2982-678a-4b7b-b5d2-cd58d8b18075
bd2f6fc8-740f-4e65-81ba-cb9c3efe0857,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-21,2017-09-01T09:48:00Z,10,8fd95141-cd34-4eab-bb74-7e8a89c9e2a6,5eda2982-678a-4b7b-b5d2-cd58d8b18075
dc62790c-a6d6-4f4a-a2ab-c7e7d544c354,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-21,2017-09-02T21:51:00Z,6,232eb4f1-6641-405c-b959-202ef9ca2588,5eda2982-678a-4b7b-b5d2-cd58d8b18075
5497c816-e99b-48f4-8e3b-0849fafc5377,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,279d55bd-42e3-438c-a63d-9c021b185dae,2017-10-21,2017-10-11T22:26:00Z,5,dfe7752a-6eb3-4ec4-88b5-487ea09d96d2,5eda2982-678a-4b7b-b5d2-cd58d8b18075
fa8e15d5-c819-4ee8-8766-d5b5637db907,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-25,2017-10-16T18:25:00Z,6,222bdcab-52e9-4ea7-8915-ca5ccc416e66,5eda2982-678a-4b7b-b5d2-cd58d8b18075
430b84a0-8ed9-458e-ba80-7d8f22d75f8e,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,09e1d05d-f736-4834-9346-c27196a99eae,2017-10-26,2017-11-01T08:17:00Z,2,5f69dd04-ce47-4be4-82fa-01911f14a051,ad837d5d-e703-41ab-9a37-dbffc9209f0d
1301f399-c1a1-4c2f-adb7-5aaffd0fd1f7,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-27,2017-09-01T05:47:00Z,4,727ace96-b6ae-4566-919f-3e9baa5042dd,5eda2982-678a-4b7b-b5d2-cd58d8b18075
3098f4b2-4ed0-4ad6-b788-6f664343993a,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-30,2017-10-17T20:22:00Z,7,b3f492a0-060e-4881-8532-99d0c7e2029b,5eda2982-678a-4b7b-b5d2-cd58d8b18075
966fbf70-8ad7-4c39-a4f8-76928f5f4af3,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-10-31,2017-09-11T04:11:00Z,4,137120b3-01df-4a6f-91dd-cf6e64afd31b,ad837d5d-e703-41ab-9a37-dbffc9209f0d
71477fca-b017-49b4-ac72-02e2477cfc6d,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-01,2017-09-01T06:12:00Z,3,4ac6e3da-1a0f-4ab6-ab25-201992703a44,ad837d5d-e703-41ab-9a37-dbffc9209f0d
abba2daa-2c67-4441-aeef-9cf8f8f6ea8d,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-01,2017-10-01T11:38:00Z,9,43ac7e49-8859-41f7-a1cb-e3ac7b87f9b3,ad837d5d-e703-41ab-9a37-dbffc9209f0d
3ad3e695-1e8b-4130-8975-b120cece8cb6,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-01,2017-10-19T14:59:00Z,4,1b479f65-dc06-4db4-9564-e6af80665d8c,5eda2982-678a-4b7b-b5d2-cd58d8b18075
be04c5a0-04a8-4361-a3f6-e8513b024e29,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,09e1d05d-f736-4834-9346-c27196a99eae,2017-11-04,2017-10-09T21:20:00Z,8,1019f620-e7ec-4d57-9896-60f033499c1b,5eda2982-678a-4b7b-b5d2-cd58d8b18075
e70ba0a9-6760-469a-9f05-f258f91b9f0a,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,279d55bd-42e3-438c-a63d-9c021b185dae,2017-11-06,2017-09-24T17:51:00Z,8,c1d63929-e889-4129-9315-cb41f814743a,5eda2982-678a-4b7b-b5d2-cd58d8b18075
08223378-02ab-44f8-b40b-7ef36906a189,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,30f6002d-a78d-44db-b2b9-46e76795a188,2017-11-08,2017-09-29T22:57:00Z,3,350be482-86e4-4a22-8e63-411112dfc6b6,ad837d5d-e703-41ab-9a37-dbffc9209f0d
918ef4cc-7a34-42fa-8913-80ede6474ab7,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-08,2017-11-12T21:18:00Z,6,2aed4a99-a08e-4df5-9110-31ab3ba82375,5eda2982-678a-4b7b-b5d2-cd58d8b18075
9befe588-fc01-4690-86cb-a3c7a97e3189,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-10,2017-11-18T17:48:00Z,5,79390677-c0fb-4193-bb4b-673d20570cd6,5eda2982-678a-4b7b-b5d2-cd58d8b18075
3053ca8f-9a0d-43af-9b63-1043e84d945b,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,b7e99f5b-af04-433d-9c30-d4f90c60c47b,2017-11-12,2017-09-09T23:48:00Z,2,7a36badc-6289-4aa0-aed2-5b961b75d470,ad837d5d-e703-41ab-9a37-dbffc9209f0d
8418e374-d8d6-421e-b471-8a128639ed96,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,,2017-11-12,2017-09-16T17:37:00Z,0,783caa04-9265-4547-95e7-31a422fe5090,5eda2982-678a-4b7b-b5d2-cd58d8b18075
a1497648-b975-4e49-a8e0-c51ee0138a68,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-13,2017-09-02T10:15:00Z,6,e21a1062-e02e-4e9c-9b80-bd5456a000ce,ad837d5d-e703-41ab-9a37-dbffc9209f0d
b155ac2a-3e3b-4718-acc9-1837a6543742,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-13,2017-09-12T15:31:00Z,2,d97d0ced-65ce-4d62-b908-2b21c3bfb87c,5eda2982-678a-4b7b-b5d2-cd58d8b18075
cca584da-78d4-4c74-b734-4bf1c23c255e,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-14,2017-09-28T04:07:00Z,5,40263d9e-2713-4298-acdb-4990ce7428ce,ad837d5d-e703-41ab-9a37-dbffc9209f0d
e4756db0-1d86-4bd1-ba70-dbad7defc374,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-17,2017-09-18T15:26:00Z,5,dfe7752a-6eb3-4ec4-88b5-487ea09d96d2,ad837d5d-e703-41ab-9a37-dbffc9209f0d
f9a3d92f-5413-4414-ac2d-2ca5b9cb9d5d,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-17,2017-10-26T11:43:00Z,10,a5d5c990-c3ec-4685-ad83-a9cc884201e0,5eda2982-678a-4b7b-b5d2-cd58d8b18075
69668020-922a-46ed-8ecc-66a7bc7f1898,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,30f6002d-a78d-44db-b2b9-46e76795a188,2017-11-19,2017-10-08T16:26:00Z,5,96e17ffa-08ac-40d3-bdd9-059204583f33,5eda2982-678a-4b7b-b5d2-cd58d8b18075
e9af4128-f472-4bad-b88a-8bf0a99749f9,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-20,2017-11-20T11:29:00Z,3,81a5b5d7-ebbc-461c-8e13-8aa377ba577f,5eda2982-678a-4b7b-b5d2-cd58d8b18075
f2806884-e682-48e8-8ba5-62939f53fed0,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-23,2017-10-09T22:09:00Z,8,fb6c93f7-721e-48cf-9e34-84acb3f39d0d,5eda2982-678a-4b7b-b5d2-cd58d8b18075
0098f5f5-6fab-44fc-b86e-09c6e6a2bc8e,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-24,2017-10-08T22:30:00Z,5,7e3a39e0-435d-4b01-955e-87d173d29a63,ad837d5d-e703-41ab-9a37-dbffc9209f0d
d61de00d-b819-4aec-b407-4b7f6d0d9f60,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-25,2017-09-28T09:46:00Z,4,9f083ab2-2e4f-423c-ac96-eb097f3d05b2,ad837d5d-e703-41ab-9a37-dbffc9209f0d
0671bac5-cee1-4033-85bf-b74ad343dac4,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-25,2017-10-06T01:39:00Z,2,87be742c-529e-41f1-a170-7c8bced81c44,ad837d5d-e703-41ab-9a37-dbffc9209f0d
3785970d-c171-4f31-b0a0-8204ccb5f09c,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-25,2017-10-11T05:08:00Z,5,dfe7752a-6eb3-4ec4-88b5-487ea09d96d2,ad837d5d-e703-41ab-9a37-dbffc9209f0d
95fcb697-fd31-490e-8b2f-8d950c378402,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,279d55bd-42e3-438c-a63d-9c021b185dae,2017-11-25,2017-11-01T12:46:00Z,9,1a517c90-3efd-438a-b0f6-4ca411ee20bf,5eda2982-678a-4b7b-b5d2-cd58d8b18075
849db1e2-c915-42f9-9af0-9f5e34c34c29,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,5b09202e-b8a7-4f77-9e0e-8156f8efc613,2017-11-27,2017-11-10T13:47:00Z,3,e633b59a-da06-4cb7-aa0a-5aaccc955b48,5eda2982-678a-4b7b-b5d2-cd58d8b18075
8c88dd02-a666-4de6-8906-69f2b6e9277c,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-11-29,2017-10-27T08:31:00Z,7,f18a2a98-feae-4799-b9a3-bc0ba83ea473,ad837d5d-e703-41ab-9a37-dbffc9209f0d
a29bfdca-4684-4fa1-bc67-16a8ac7c0ad2,c5c76b35-9de3-4abd-b83d-b69410f0e0ab,5b09202e-b8a7-4f77-9e0e-8156f8efc613,2017-11-29,2017-11-18T07:32:00Z,1,f94ebcac-7d4e-445d-90a2-b1a46a3c1e65,ad837d5d-e703-41ab-9a37-dbffc9209f0d
f62174ba-35a2-48b6-b936-730de3969df7,c8a96290-5e94-4349-9baa-d8a2aefa1468,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-01,2017-10-05T02:42:00Z,9,c313c95e-0345-434b-a934-830000e82b1d,ad837d5d-e703-41ab-9a37-dbffc9209f0d
a0492c9e-6625-48f1-a473-4bd939f3bf13,c8a96290-5e94-4349-9baa-d8a2aefa1468,e3fc3cf3-da18-44b0-a220-77c985202e06,2017-09-03,2017-10-07T03:50:00Z,4,868049c4-2eb8-443f-a106-3bf15c409880,ad837d5d-e703-41ab-9a37-dbffc9209f0d
64b636f0-0b82-4f54-9d6b-ef995e5607e7,c8a96290-5e94-4349-9baa-d8a2aefa1468,279d55bd-42e3-438c-a63d-9c021b185dae,2017-09-04,2017-10-13T06:20:00Z,7,3e6a27ce-ed15-47c1-8624-13c1ba28e4da,ad837d5d-e703-41ab-9a37-dbffc9209f0d
